sales_rank,series_id,category,segment_label,total_sales_units,sales_share,cumulative_sales_share,mean_sales_units,median_sales_units,zero_share,outlier_share,coefficient_of_variation,trend_strength
1451,FOODS_3_328,FOODS,medium_noise,10685,0.00015965114797243863,0.8797998236082663,38.435251798561154,39.0,0.04316546762589928,0.0,0.4738978773066825,1.4600675618998056
1452,FOODS_3_420,FOODS,medium_noise,10683,0.0001596212647439927,0.8799594448730103,38.42805755395683,34.0,0.0,0.02158273381294964,0.5652922297285399,1.3313704744440324
1453,HOBBIES_1_076,HOBBIES,medium_noise,10683,0.0001596212647439927,0.8801190661377543,38.42805755395683,35.5,0.0,0.02158273381294964,0.43478744055013957,0.04686166960404773
1454,HOBBIES_1_036,HOBBIES,medium_noise,10670,0.00015942702375909407,0.8802784931615133,38.381294964028775,38.0,0.0,0.0035971223021582736,0.30336721400548405,1.4714247291449207
1455,FOODS_1_118,FOODS,medium_noise,10660,0.0001592776076168644,0.8804377707691302,38.34532374100719,36.0,0.2733812949640288,0.01079136690647482,0.8475802406828611,2.2092429013804384
1456,HOUSEHOLD_1_479,HOUSEHOLD,medium_noise,10642,0.0001590086585608509,0.8805967794276911,38.280575539568346,40.0,0.11510791366906475,0.0,0.4724053434698466,0.46465402314936
1457,FOODS_2_378,FOODS,medium_noise,10637,0.00015893395048973606,0.8807557133781808,38.26258992805755,36.5,0.0539568345323741,0.0035971223021582736,0.4953296244631304,1.6807670988421952
1458,FOODS_1_199,FOODS,medium_noise,10618,0.00015865005981949962,0.8809143634380003,38.194244604316545,38.0,0.06115107913669065,0.0,0.5456467548823097,2.75771320855825
1459,HOUSEHOLD_1_341,HOUSEHOLD,medium_noise,10618,0.00015865005981949962,0.8810730134978199,38.194244604316545,41.0,0.10431654676258993,0.0,0.5129044512894971,1.094388804540605
1460,FOODS_2_234,FOODS,medium_noise,10598,0.00015835122753504022,0.8812313647253549,38.12230215827338,44.0,0.21942446043165467,0.0,0.6529431607518738,1.3188799888769143
1461,HOUSEHOLD_1_421,HOUSEHOLD,intermittent,10590,0.00015823169462125645,0.8813895964199762,38.093525179856115,39.0,0.4244604316546763,0.0,1.0061597690559974,2.020656748941692
1462,HOUSEHOLD_1_446,HOUSEHOLD,medium_noise,10567,0.00015788803749412813,0.8815474844574703,38.010791366906474,36.0,0.0,0.007194244604316547,0.3595980657734138,2.1744080227506513
1463,FOODS_2_219,FOODS,medium_noise,10545,0.00015755932198122279,0.8817050437794516,37.931654676258994,39.0,0.07913669064748201,0.0035971223021582736,0.6834337932192681,1.0990018388878435
1464,HOUSEHOLD_2_262,HOUSEHOLD,medium_noise,10533,0.00015738002261054713,0.8818624238020621,37.888489208633096,40.0,0.050359712230215826,0.0,0.3743479154997126,0.23289143340463891
1465,HOUSEHOLD_1_065,HOUSEHOLD,medium_noise,10530,0.00015733519776787823,0.88201975899983,37.87769784172662,30.0,0.09712230215827339,0.007194244604316547,0.8554381962493265,1.160098152024191
1466,FOODS_2_145,FOODS,intermittent,10517,0.00015714095678297962,0.882176899956613,37.830935251798564,0.0,0.658273381294964,0.01079136690647482,1.7427294163428506,2.445485244125972
1467,HOBBIES_1_301,HOBBIES,medium_noise,10511,0.0001570513070976418,0.8823339512637106,37.80935251798561,39.0,0.08273381294964029,0.0,0.4108999119197192,0.8335780332413504
1468,HOUSEHOLD_1_449,HOUSEHOLD,medium_noise,10509,0.00015702142386919585,0.8824909726875798,37.802158273381295,48.0,0.38848920863309355,0.0,0.856945354800031,3.058308139976125
1469,HOUSEHOLD_2_184,HOUSEHOLD,stable,10487,0.0001566927083562905,0.8826476653959361,37.723021582733814,37.0,0.0,0.0,0.27108540734848596,0.9320285892048876
1470,FOODS_2_118,FOODS,medium_noise,10481,0.00015660305867095268,0.882804268454607,37.701438848920866,40.0,0.14028776978417265,0.0,0.6404254872108729,0.2388012669925264
1471,HOBBIES_1_324,HOBBIES,medium_noise,10458,0.00015625940154382435,0.8829605278561509,37.618705035971225,40.0,0.03237410071942446,0.0,0.4290083894097117,0.4005387056881525
1472,FOODS_3_579,FOODS,medium_noise,10432,0.00015587091957402712,0.8831163987757249,37.52517985611511,37.0,0.38848920863309355,0.014388489208633094,1.302000224743033,1.1400308442211198
1473,FOODS_2_302,FOODS,medium_noise,10406,0.0001554824376042299,0.8832718812133291,37.431654676258994,13.5,0.3776978417266187,0.02158273381294964,1.2425231052643908,0.29168635296506495
1474,FOODS_2_348,FOODS,medium_noise,10398,0.00015536290469044613,0.8834272441180195,37.402877697841724,31.0,0.0,0.014388489208633094,0.5714109879218996,1.542947506374188
1475,FOODS_1_011,FOODS,medium_noise,10397,0.00015534796307622317,0.8835825920810958,37.39928057553957,43.0,0.2302158273381295,0.0,0.795533380728848,0.5472052633685411
1476,HOUSEHOLD_2_282,HOUSEHOLD,medium_noise,10353,0.00015469053205041246,0.8837372826131462,37.2410071942446,28.5,0.302158273381295,0.01079136690647482,1.0225805214124366,1.5786186669624356
1477,HOUSEHOLD_1_070,HOUSEHOLD,medium_noise,10352,0.0001546755904361895,0.8838919582035824,37.23741007194245,38.0,0.08273381294964029,0.0,0.4089320383869802,0.16951268353054533
1478,HOUSEHOLD_1_074,HOUSEHOLD,medium_noise,10323,0.00015424228362372335,0.8840462004872061,37.13309352517986,35.0,0.017985611510791366,0.0,0.4745285139010026,1.5558840094366426
1479,FOODS_3_391,FOODS,medium_noise,10316,0.00015413769232416256,0.8842003381795303,37.10791366906475,31.0,0.25539568345323743,0.017985611510791366,0.9901785558669336,0.27351166842200414
1480,HOUSEHOLD_1_358,HOUSEHOLD,medium_noise,10313,0.00015409286748149366,0.8843544310470117,37.097122302158276,50.0,0.3381294964028777,0.0,0.8358294488751403,1.7909157156574382
1481,FOODS_3_373,FOODS,medium_noise,10277,0.00015355496936946672,0.8845079860163811,36.96762589928058,34.5,0.3489208633093525,0.01079136690647482,1.0494370652256166,0.5171867265525878
1482,HOBBIES_1_349,HOBBIES,intermittent,10276,0.00015354002775524374,0.8846615260441364,36.96402877697842,1.5,0.46402877697841727,0.017985611510791366,1.2297775237520108,0.40090468068203833
1483,HOUSEHOLD_1_024,HOUSEHOLD,intermittent,10267,0.000153405553227237,0.8848149315973636,36.931654676258994,19.5,0.4172661870503597,0.0035971223021582736,1.1489052610822565,3.1210845197374435
1484,HOUSEHOLD_1_014,HOUSEHOLD,medium_noise,10265,0.00015337566999879107,0.8849683072673624,36.92446043165467,42.0,0.20503597122302158,0.0,0.6184073915658792,1.9350501117958836
1485,HOUSEHOLD_2_346,HOUSEHOLD,medium_noise,10258,0.00015327107869923028,0.8851215783460616,36.89928057553957,41.0,0.36330935251798563,0.0,0.8888046568528363,2.7872075031783523
1486,FOODS_3_197,FOODS,medium_noise,10253,0.00015319637062811544,0.8852747747166898,36.881294964028775,38.0,0.31654676258992803,0.0,0.8607405113531702,1.4546030677285953
1487,FOODS_3_196,FOODS,medium_noise,10246,0.00015309177932855463,0.8854278664960183,36.856115107913666,34.0,0.0,0.014388489208633094,0.6121688036851064,1.4313382401623298
1488,HOUSEHOLD_1_530,HOUSEHOLD,medium_noise,10245,0.00015307683771433167,0.8855809433337327,36.85251798561151,46.0,0.2733812949640288,0.0,0.6676257493289767,2.437677240019772
1489,HOBBIES_1_317,HOBBIES,stable,10239,0.00015298718802899384,0.8857339305217617,36.830935251798564,36.5,0.0,0.007194244604316547,0.22595120872635022,0.7998119396303603
1490,FOODS_3_564,FOODS,medium_noise,10229,0.00015283777188676413,0.8858867682936485,36.79496402877698,38.0,0.36330935251798563,0.007194244604316547,1.0742485824221426,0.40924388777736936
1491,HOBBIES_1_159,HOBBIES,medium_noise,10217,0.0001526584725160885,0.8860394267661647,36.75179856115108,38.0,0.025179856115107913,0.0,0.3678736698430268,0.9553841770469935
1492,HOUSEHOLD_1_232,HOUSEHOLD,medium_noise,10203,0.0001524492899169669,0.8861918760560816,36.701438848920866,45.0,0.2517985611510791,0.0,0.6593590998057648,1.7492323584538099
1493,FOODS_3_293,FOODS,medium_noise,10172,0.00015198609987605483,0.8863438621559577,36.589928057553955,30.0,0.0,0.007194244604316547,0.6266774367848089,2.153594064768339
1494,HOBBIES_1_146,HOBBIES,medium_noise,10168,0.00015192633341916295,0.8864957884893769,36.57553956834533,36.0,0.0,0.0,0.4085859219936841,0.04205945464168218
1495,FOODS_2_125,FOODS,intermittent,10166,0.000151896450190717,0.8866476849395677,36.568345323741006,38.0,0.4136690647482014,0.0,0.948980666586795,2.998553527551607
1496,HOUSEHOLD_1_346,HOUSEHOLD,medium_noise,10153,0.0001517022092058184,0.8867993871487735,36.52158273381295,46.0,0.25539568345323743,0.0,0.6912413131948999,2.4201870760512625
1497,HOUSEHOLD_2_170,HOUSEHOLD,medium_noise,10135,0.00015143326014980494,0.8869508204089233,36.4568345323741,35.0,0.0,0.0,0.375848672855912,2.5777221621308333
1498,FOODS_3_045,FOODS,medium_noise,10108,0.00015102983656578472,0.887101850245489,36.35971223021583,34.5,0.0035971223021582736,0.0,0.42139312895324516,1.987630393710402
1499,HOUSEHOLD_2_325,HOUSEHOLD,stable,10093,0.00015080571235244017,0.8872526559578415,36.305755395683455,36.0,0.0,0.007194244604316547,0.2287546512078121,0.753519725252979
1500,FOODS_3_677,FOODS,medium_noise,10088,0.00015073100428132533,0.8874033869621228,36.28776978417266,41.0,0.10071942446043165,0.0,0.540214114849817,0.9468172344722978
1501,HOUSEHOLD_1_047,HOUSEHOLD,medium_noise,10070,0.00015046205522531184,0.8875538490173481,36.223021582733814,40.0,0.24820143884892087,0.0,0.7196830750806189,1.2806247449243933
1502,HOUSEHOLD_2_467,HOUSEHOLD,medium_noise,10056,0.00015025287262619027,0.8877041018899743,36.172661870503596,46.0,0.29136690647482016,0.0,0.7056114273456308,2.089470366205533
1503,FOODS_2_043,FOODS,medium_noise,10048,0.0001501333397124065,0.8878542352296867,36.143884892086334,38.0,0.08273381294964029,0.0035971223021582736,0.618880385245921,1.0533992630913396
1504,FOODS_2_334,FOODS,medium_noise,10045,0.0001500885148697376,0.8880043237445564,36.13309352517986,6.0,0.37410071942446044,0.02877697841726619,1.2713170718283395,0.44761025949756156
1505,FOODS_3_001,FOODS,medium_noise,10045,0.0001500885148697376,0.8881544122594262,36.13309352517986,40.5,0.20863309352517986,0.0,0.661913388500417,0.7926861889529557
1506,HOUSEHOLD_1_377,HOUSEHOLD,stable,10043,0.00015005863164129166,0.8883044708910675,36.12589928057554,36.0,0.0,0.007194244604316547,0.25246198297447714,0.9705426249444002
1507,HOUSEHOLD_1_211,HOUSEHOLD,medium_noise,10034,0.0001499241571132849,0.8884543950481807,36.093525179856115,37.0,0.0,0.0,0.35575385239425983,0.08222942889187998
1508,FOODS_3_680,FOODS,medium_noise,9986,0.00014920695963058234,0.8886036020078113,35.92086330935252,46.0,0.29136690647482016,0.0,0.77219024148775,0.4719433103706285
1509,FOODS_2_010,FOODS,medium_noise,9976,0.00014905754348835262,0.8887526595512997,35.884892086330936,36.0,0.07194244604316546,0.0,0.5651821549250989,0.048239929874171875
1510,FOODS_3_130,FOODS,medium_noise,9955,0.00014874376958967027,0.8889014033208893,35.80935251798561,3.0,0.32014388489208634,0.0035971223021582736,1.1961585319254315,0.9684694733825576
1511,HOUSEHOLD_1_485,HOUSEHOLD,stable,9945,0.00014859435344744055,0.8890499976743368,35.773381294964025,36.0,0.0,0.0,0.28112531937898827,0.20730039829209226
1512,HOUSEHOLD_1_288,HOUSEHOLD,medium_noise,9944,0.00014857941183321757,0.88919857708617,35.76978417266187,42.0,0.21942446043165467,0.0,0.6261909230247753,1.4992445347084538
1513,HOBBIES_2_124,HOBBIES,medium_noise,9943,0.0001485644702189946,0.889347141556389,35.76618705035971,34.0,0.22302158273381295,0.025179856115107913,0.8987384367504986,1.7893565190455283
1514,HOUSEHOLD_2_439,HOUSEHOLD,medium_noise,9919,0.00014820587147764333,0.8894953474278667,35.67985611510792,29.0,0.2949640287769784,0.0,0.9626900186724635,1.0306294697733736
1515,FOODS_3_057,FOODS,medium_noise,9915,0.00014814610502075144,0.8896434935328875,35.66546762589928,39.5,0.24100719424460432,0.0,0.7680487688263589,0.13071048918257594
1516,FOODS_1_105,FOODS,medium_noise,9895,0.00014784727273629202,0.8897913408056238,35.593525179856115,37.5,0.18345323741007194,0.0,0.8643724499434067,0.5208131078146488
1517,HOBBIES_1_068,HOBBIES,medium_noise,9871,0.00014748867399494073,0.8899388294796188,35.507194244604314,36.0,0.014388489208633094,0.0,0.3753027530254796,1.772467769997387
1518,FOODS_3_599,FOODS,intermittent,9865,0.0001473990243096029,0.8900862285039284,35.485611510791365,0.0,0.6474820143884892,0.0035971223021582736,1.4193493210543866,2.8257355224492984
1519,HOUSEHOLD_1_257,HOUSEHOLD,intermittent,9840,0.00014702548395402866,0.8902332539878824,35.39568345323741,36.0,0.4136690647482014,0.0,1.0077919951718317,2.993166546378931
1520,HOUSEHOLD_1_374,HOUSEHOLD,medium_noise,9837,0.00014698065911135973,0.8903802346469938,35.384892086330936,36.0,0.05755395683453238,0.0,0.5009400481925959,0.4435738152058647
1521,HOBBIES_1_172,HOBBIES,stable,9822,0.00014675653489801518,0.8905269911818918,35.330935251798564,36.0,0.0,0.0,0.2708937792608899,0.9600224173737119
1522,HOUSEHOLD_1_518,HOUSEHOLD,intermittent,9818,0.00014669676844112332,0.890673687950333,35.31654676258993,0.0,0.5611510791366906,0.014388489208633094,1.3797623304882516,2.6229374673804653
1523,HOUSEHOLD_2_089,HOUSEHOLD,medium_noise,9796,0.00014636805292821795,0.8908200560032612,35.23741007194245,38.0,0.03597122302158273,0.0,0.5645086712392364,0.842177954682912
1524,HOUSEHOLD_1_164,HOUSEHOLD,intermittent,9789,0.00014626346162865717,0.8909663194648898,35.21223021582734,0.0,0.5755395683453237,0.01079136690647482,1.222888359039192,2.921047874860531
1525,HOUSEHOLD_1_477,HOUSEHOLD,medium_noise,9784,0.00014618875355754232,0.8911125082184473,35.194244604316545,34.0,0.0,0.014388489208633094,0.4314258947417924,0.5439175565928996
1526,FOODS_3_608,FOODS,medium_noise,9771,0.0001459945125726437,0.89125850273102,35.14748201438849,41.5,0.38489208633093525,0.0,0.9580864558011708,0.7398473747981986
1527,HOUSEHOLD_2_193,HOUSEHOLD,medium_noise,9746,0.00014562097221706944,0.8914041237032371,35.05755395683453,34.5,0.007194244604316547,0.0,0.40564448853817203,1.2344767228453295
1528,FOODS_1_026,FOODS,medium_noise,9738,0.00014550143930328567,0.8915496251425403,35.02877697841727,39.0,0.10431654676258993,0.0,0.5581636941364524,0.23919454090092293
1529,HOUSEHOLD_1_326,HOUSEHOLD,medium_noise,9724,0.0001452922567041641,0.8916949173992444,34.97841726618705,38.0,0.02158273381294964,0.0035971223021582736,0.6166093108393034,1.13512678611124
1530,HOBBIES_1_310,HOBBIES,medium_noise,9719,0.00014521754863304923,0.8918401349478775,34.960431654676256,33.0,0.0,0.0035971223021582736,0.3368604172658948,2.425307199559004
1531,HOUSEHOLD_1_077,HOUSEHOLD,intermittent,9682,0.00014466470890679933,0.8919847996567843,34.827338129496404,41.0,0.4028776978417266,0.0,0.9124536059387458,2.8485971116445525
1532,FOODS_3_175,FOODS,medium_noise,9680,0.0001446348256783534,0.8921294344824627,34.82014388489208,38.0,0.06474820143884892,0.0,0.5844799211483069,1.2221648984972597
1533,HOUSEHOLD_2_191,HOUSEHOLD,stable,9666,0.00014442564307923182,0.892273860125542,34.76978417266187,34.0,0.0,0.01079136690647482,0.26569363714765554,0.5174824226714348
1534,HOBBIES_1_213,HOBBIES,stable,9663,0.0001443808182365629,0.8924182409437785,34.7589928057554,34.0,0.0,0.017985611510791366,0.2681381866394126,0.9000574209361085
1535,FOODS_3_622,FOODS,stable,9659,0.000144321051779671,0.8925625619955582,34.74460431654676,34.0,0.0,0.01079136690647482,0.2868960753933859,0.905564184826788
1536,HOUSEHOLD_2_329,HOUSEHOLD,medium_noise,9651,0.00014420151886588726,0.892706763514424,34.71582733812949,33.0,0.0,0.007194244604316547,0.37113260844108437,0.9073263345919114
1537,HOBBIES_1_149,HOBBIES,medium_noise,9641,0.00014405210272365755,0.8928508156171476,34.67985611510792,37.0,0.10071942446043165,0.0,0.46568773197470065,0.3429624410765173
1538,FOODS_3_123,FOODS,medium_noise,9637,0.00014399233626676567,0.8929948079534143,34.66546762589928,37.0,0.08273381294964029,0.0,0.6723445053957272,1.9472626625178893
1539,FOODS_2_373,FOODS,medium_noise,9625,0.00014381303689609,0.8931386209903105,34.62230215827338,34.0,0.025179856115107913,0.0,0.38681529684615346,0.8382256981142867
1540,FOODS_1_115,FOODS,intermittent,9616,0.00014367856236808328,0.8932822995526786,34.589928057553955,31.5,0.4712230215827338,0.0035971223021582736,1.123059732465305,2.2518169278526483
1541,HOUSEHOLD_1_470,HOUSEHOLD,medium_noise,9613,0.00014363373752541438,0.893425933290204,34.57913669064748,30.0,0.12589928057553956,0.007194244604316547,0.8637137254229982,2.2183150538624887
1542,HOUSEHOLD_1_230,HOUSEHOLD,medium_noise,9594,0.00014334984685517794,0.8935692831370592,34.510791366906474,28.0,0.0,0.014388489208633094,0.5663806255272843,2.855777745951368
1543,HOUSEHOLD_2_118,HOUSEHOLD,medium_noise,9572,0.0001430211313422726,0.8937123042684014,34.431654676258994,46.0,0.34172661870503596,0.0,0.7802369635212487,2.75428307700069
1544,HOUSEHOLD_1_026,HOUSEHOLD,intermittent,9562,0.0001428717152000429,0.8938551759836014,34.39568345323741,0.0,0.5755395683453237,0.0035971223021582736,1.2454058104161572,2.700313769732041
1545,HOUSEHOLD_2_102,HOUSEHOLD,intermittent,9538,0.0001425131164586916,0.8939976891000602,34.30935251798561,0.0,0.5251798561151079,0.0,1.0997302816386345,2.922563443895513
1546,FOODS_3_544,FOODS,medium_noise,9525,0.000142318875473793,0.894140007975534,34.26258992805755,43.0,0.37410071942446044,0.0,0.9023960393022205,2.2886552394932327
1547,FOODS_2_180,FOODS,intermittent,9523,0.00014228899224534705,0.8942822969677793,34.25539568345324,34.0,0.4172661870503597,0.0,0.9902173382670891,3.0966428226696947
1548,HOUSEHOLD_1_125,HOUSEHOLD,stable,9519,0.00014222922578845516,0.8944245261935677,34.2410071942446,34.0,0.0,0.007194244604316547,0.2328016634050053,0.27548049274640785
1549,HOUSEHOLD_2_047,HOUSEHOLD,stable,9519,0.00014222922578845516,0.8945667554193562,34.2410071942446,33.0,0.0,0.014388489208633094,0.28008296172615343,0.9301604410067961
1550,HOBBIES_1_358,HOBBIES,intermittent,9513,0.00014213957610311733,0.8947088949954592,34.219424460431654,0.0,0.5287769784172662,0.014388489208633094,1.1262055770831523,2.4528189456807725
1551,FOODS_1_025,FOODS,medium_noise,9503,0.00014199015996088762,0.8948508851554201,34.18345323741007,35.5,0.34532374100719426,0.01079136690647482,0.8874534654483324,1.7459410075590518
1552,FOODS_2_157,FOODS,medium_noise,9494,0.0001418556854328809,0.894992740840853,34.15107913669065,34.0,0.007194244604316547,0.014388489208633094,0.3134191543930571,1.2658943081319565
1553,HOUSEHOLD_2_403,HOUSEHOLD,medium_noise,9493,0.00014184074381865794,0.8951345815846716,34.14748201438849,35.0,0.050359712230215826,0.0,0.36278937053990556,0.3606047509298208
1554,HOUSEHOLD_2_485,HOUSEHOLD,medium_noise,9486,0.00014173615251909715,0.8952763177371907,34.12230215827338,34.0,0.0035971223021582736,0.007194244604316547,0.3323537889840481,0.0005202857264956115
1555,FOODS_2_223,FOODS,medium_noise,9484,0.0001417062692906512,0.8954180240064814,34.115107913669064,40.0,0.1510791366906475,0.0,0.8063183933213018,0.024475593465098942
1556,HOBBIES_2_115,HOBBIES,medium_noise,9472,0.00014152696991997555,0.8955595509764014,34.07194244604317,33.0,0.0,0.007194244604316547,0.38707884068305515,1.4084252118023188
1557,HOUSEHOLD_1_432,HOUSEHOLD,stable,9464,0.00014140743700619178,0.8957009584134076,34.0431654676259,34.0,0.0,0.0035971223021582736,0.26524628273515916,0.1790752660691079
